"","precinct","X","Y","black","blackpct","white","whitepct","black_edudiff","black_edudiff_se","white_edudiff","white_edudiff_se","edu_dif","pop18","coef_linquad_white","coef_quad_white","coef_lin_white","sig_linquad_white","sig_quad_white","sig_lin_white","fscore_white","fscore_sig_white","coef_linquad_black","coef_quad_black","coef_lin_black","sig_linquad_black","sig_quad_black","sig_lin_black","fscore_black","fscore_sig_black","coef_all_lin","coef_all_linquad","sig_all_lin","sig_all_linquad"
"297","4300022A",-118.263093,33.9763895714286,458,0.228885557221389,3,0.001499250374813,0.071987597164268,5.77011329307737,0.02076503795349,3.99390998231253,0.016701030927835,2001,0.0296632940867093,-0.0092552067144224,0.00630808446618157,0.00463477515187757,0.0223433179927335,0.00551520960359535,6.48518757021311,0.00156451769493213,-0.0267991855650477,0.00907723015796439,-0.00626666822060269,0.000130410618609436,0.00258427561800638,9.45487621885526e-05,12.2491459831336,5.23403614103992e-06,-0.0279645289346165,-0.0360942645901669,0.00263496303744609,0.0110703833012511
"298","4350030A",-118.328076299174,33.8954073669421,555,0.215283165244375,450,0.17455391776571,0.083849518513123,6.48032927491175,0.055236989317996,4.49948445600297,0.093688477127968,2578,0.0165874464227409,0.000983472191242061,0.0190749945323029,0.0860891934647217,0.793103760484182,1.30107277345338e-24,54.1356715241589,1.65440488681984e-23,0.0111179866308611,-0.00387033199232223,0.00196098934263377,0.110235007173953,0.177286910004048,0.203924617432707,1.71892606621671,0.179574993163767,0.0136787296001185,0.0584569944147344,0.00235988922914775,0.0106304011191363
"299","5000007A",-118.122657474468,34.5837233297872,181,0.077950043066322,985,0.424203273040482,0.069226218694667,5.87377497256901,-0.004321897022866,5.33119297050963,0.048027641808235,2322,-0.075585397533714,0.00445357749642294,-0.0098217266252058,0.000227957371547152,0.00131063974836109,7.59438884489448e-17,40.878391159384,4.64400775993426e-18,-0.0331108292298459,0.0020386524770876,-0.00337275877129381,0.0643029839740109,0.0959101698594091,0.00251048767572748,5.97287340288158,0.00260154372147173,-0.0186543358293179,-0.00445515504465575,0.00161294993642887,0.0255437415319664
"300","5000047A",-118.053095694471,34.5650386605238,114,0.052462034054303,1523,0.700874367234238,0.074691915745101,6.05108168510393,-0.033277045417861,14.8338576582417,-0.008088235294118,2173,-0.0642827271614635,0.00370336690623064,-0.00947415171854288,0.00267769226764667,0.0103199533424197,4.13534214610487e-15,34.8028623432907,1.5533774792287e-15,-0.0398282610142731,0.00248395126780596,-0.00360352162522307,0.0281180049776702,0.0453810321831759,0.00143949924052429,7.1085729554839,0.000843004147276834,-0.0189058978133481,-0.00759857936120586,0.00162272073126287,0.0259052632041498
"301","5000048A",-118.126054793162,34.5694555606838,123,0.100244498777506,839,0.683781581092095,0.069613830874058,5.58669306892124,-0.049324104972772,13.47230016204,-0.018987039074083,1227,-0.0737607087512199,0.00442661936497561,-0.00981759523173112,0.000239623306530114,0.00141697683356878,8.27693143008985e-17,40.7139176151007,5.43251886992313e-18,-0.0326097887304255,0.00204888640364874,-0.00338250312568607,0.0625792844839196,0.0944114514073554,0.00244728279141974,6.00907320253471,0.00250969849857086,-0.0186770806663368,-0.00492234434954474,0.00161302333363457,0.0249780210795696
"302","5000085A",-118.108766921168,34.5744247751825,153,0.08252427184466,1095,0.590614886731392,0.069021157161979,5.72713967257223,-0.05422366252064,10.2401310696773,-0.024615774362439,1854,-0.0726745852213,0.00429636594283723,-0.00974911171134105,0.000395871184270796,0.00211207925716801,1.83763485630779e-16,39.505270129276,1.72144382641699e-17,-0.0344782200679166,0.00214751091619005,-0.00342863860810228,0.0525623563431515,0.0802275268716343,0.00219040491868528,6.24374396081403,0.00198813709232395,-0.0187311770350995,-0.00580471768639253,0.00161495527357451,0.0253731667509938
"303","5000086A",-118.04351539075,34.5619887304625,201,0.070059254095504,1946,0.678285116765423,0.073281753835509,5.80214953454633,-0.101218332055131,12.8631848596654,-0.061790733992712,2869,-0.0624131741220076,0.00357977111639265,-0.00942001689812497,0.00378552995105181,0.0137720072949613,7.41295509016971e-15,33.9384689080961,3.56338185730213e-15,-0.0406600869069248,0.00253909135295577,-0.00363431097136713,0.0253432880272733,0.0413041315440469,0.00133791061762275,7.25686556870929,0.000727738483616745,-0.0189286483319601,-0.00756387762470528,0.00162423807179291,0.025978182146655
"304","5100002A",-118.163331022929,33.9090228731889,313,0.141181777176364,560,0.252593594948128,0.07337183710458,6.26906863791523,0.045975947222789,4.31716619809008,0.060240287446665,2217,-0.00442186167106419,0.00501314059860025,0.0146615590837975,0.551291047913573,0.00838468724121173,3.7749832778899e-18,42.2128700338437,1.30244185661462e-18,0.0174616104906612,-0.00526878954705602,-0.000872302541256614,0.000808414167416327,0.000296189408758136,0.479444017745742,6.82682142098792,0.0011147616883271,3.10758431088492e-06,0.0437767563798511,0.00184865563566246,0.0075540749146692
"305","5100006A",-118.149053568234,33.9025950047009,171,0.117445054945055,497,0.341346153846154,0.077995061675275,5.72119184658211,0.059013070020022,5.11411598049785,0.061593406593407,1456,-0.0030470333614947,0.00435077256948898,0.0146454045222099,0.685132108451597,0.0159465846694207,9.82113540501451e-19,43.0101645973703,6.09931877947273e-19,0.0181290401943906,-0.00506836707925993,-0.000802352724256547,0.000680069480997012,0.000269475176506621,0.510668900292238,6.88215943636023,0.00105522329891878,0.000609704260721007,0.0471253382364145,0.00181937870455123,0.00765212097858301
"306","5100007A",-118.154203158508,33.9014848438445,342,0.117163412127441,505,0.173004453579993,0.070070929382393,5.97882135423828,0.005364561768826,4.43218577167084,0.007528011204482,2919,-0.00285134288250626,0.00441445286111657,0.0148318724404044,0.701673072959246,0.0149692347005925,3.79788440146675e-19,44.0557885435532,2.25754370019478e-19,0.018083292577602,-0.00512747712274835,-0.000725045159591954,0.000590038948980959,0.000239827324182302,0.552732813734687,6.95195570985376,0.00098464761218946,0.000840931457174353,0.0455875020370498,0.00182681665777907,0.00758375115540702
"307","5100013A",-118.180667111801,33.8870688213665,236,0.121025641025641,507,0.26,0.070392268887523,6.12155134561716,0.00057046760575,4.41466316482125,0.031260523066562,1950,-0.000584928246173767,0.00434222640530741,0.0161827917645869,0.938258952598722,0.023101037506455,9.14613271592305e-23,52.366194258072,8.73219938809018e-23,0.0192067568752589,-0.00556070824368844,-8.55701364385238e-05,0.000190660590533317,0.000113960732143462,0.944611421038993,7.48294728482124,0.000581630005774914,0.00310755414736659,0.0388852106710596,0.00188697953053351,0.00787381341851448
"308","5100015A",-118.163601907273,33.887978609026,212,0.141616566466266,776,0.518370073480294,0.061915294459435,5.88763977858321,-0.053724025851237,8.30920275529738,-0.013946212222074,1497,-1.15598854891886e-05,0.00387720470925105,0.015659835345215,0.99875869172834,0.0308749344668195,7.79776018358342e-22,49.8503500809275,9.35037301995349e-22,0.0189333855156912,-0.00523610514292783,-0.000286460926973124,0.000272585690042171,0.000144893238670482,0.814051776280478,7.28002202523945,0.000711222113648328,0.00260550150322323,0.0430216370569209,0.001842402308062,0.00769229828064347
"309","5100020A",-118.15081742406,33.8830105534829,139,0.099002849002849,687,0.489316239316239,0.062255079314986,5.78573216217071,-0.049982817151635,7.3936556350883,-0.014669625246548,1404,0.000836144424646709,0.00343337249910537,0.0154963433818772,0.912073782295166,0.0478367560906488,6.088660304727e-22,49.715298405312,1.06215187330962e-21,0.0193645390218658,-0.0050420493913842,-0.000312624524910327,0.000309575347531549,0.000169227854553537,0.795976533047009,7.13841751182421,0.000818423007126067,0.00279100606597807,0.0460861996751452,0.00182013169467819,0.00784813134657395
"310","5100021A",-118.171245253134,33.8997192450746,473,0.250529661016949,307,0.16260593220339,0.015363317604585,6.75707704800921,-0.0506185481878,4.52312329538554,-0.063166953528399,1888,-0.0029568955422132,0.00482524825567758,0.0154166828324793,0.688627771206189,0.0107038115183318,3.20663234521302e-20,46.9438407498127,1.45906241487559e-20,0.0182856789190015,-0.00544862617225358,-0.000508052696097344,0.000351802924438417,0.000154890951139625,0.680039937689603,7.27450079247533,0.000715125742849213,0.00133284639313987,0.0409659232526791,0.00186439968707726,0.0075772142060723
"311","5100027A",-118.154477246514,33.9109747315712,214,0.088502894954508,578,0.23904052936311,0.069132606057563,5.6031071183163,-0.026201970864283,4.62533844862183,-0.020360306707363,2418,-0.00444968375088213,0.00479554692002576,0.0142962857633974,0.554020036862427,0.0106556170514038,1.94310242448704e-17,40.2921286532794,8.12310286847313e-18,0.0174615991839908,-0.00513808746143441,-0.00100420309494768,0.00104093274962159,0.000367137660191802,0.413973912844582,6.70845033891956,0.00125365307090787,-0.000326053111700161,0.0469626946914185,0.00183126742266912,0.00761872003679764
"312","5100054A",-118.173166228514,33.8929868100579,461,0.23960498960499,271,0.140852390852391,0.07209242221267,5.86924546329118,0.011138337065632,4.28796879406604,0.076683087027915,1924,-0.001578466640121,0.00448413920885831,0.0157582318495809,0.83134255492901,0.0165753716706638,1.81205567491159e-21,49.5395036226074,1.25388451977014e-21,0.0186793081673201,-0.00543765366195736,-0.000308143878318048,0.000262196235213761,0.000133032833397465,0.801924989630041,7.36503106421488,0.000653742426026587,0.00221525117774462,0.0402953712520705,0.00186674077856906,0.00765483256018258
"313","5150002A",-118.165640934236,34.1934956189555,384,0.534075104311544,153,0.212795549374131,0.090594974754842,9.3457128547129,0.06991432722165,4.91980758889108,0.082958851000088,719,-0.0113262457938212,0.00043337611700339,-0.00849587531135683,0.296397249244467,0.792629589771322,1.07899465151378e-10,21.127121346951,8.68085494557712e-10,-0.0254959838418022,0.00339148689366654,-0.00437475246119687,0.002166772585361,0.0102710036567243,0.000177390723948311,10.3847515612816,3.29401178317617e-05,-0.0202200044197795,-0.0175338693963687,0.00164370123953201,0.0116058956185111
"314","5150005A",-118.165497498861,34.1754234123007,270,0.515267175572519,130,0.248091603053435,0.0507395943205,7.4383215882931,-0.002260433191729,4.53322394832058,0.009466977745872,524,-0.00612639202524345,-0.000334174013065277,-0.00819964462244394,0.562546731795286,0.843403105685225,9.07416195734843e-10,18.9832869012214,7.04399284507539e-09,-0.0252746173365699,0.00353150257735919,-0.00449016114146357,0.00150010497991877,0.00827605307490896,0.000130540635049202,10.8722558559411,2.03545295618206e-05,-0.0203151110547885,-0.0173502871990052,0.00165010445172704,0.011132836998893
"315","5150006A",-118.162775608611,34.171365297456,417,0.688118811881188,49,0.080858085808581,0.040462467041087,12.241024311747,0.008921021068927,3.77028418786391,0.035497295047857,606,-0.00406613506945097,-0.000649306587096195,-0.00806496261413641,0.701433345400811,0.703879873864285,2.15114825818458e-09,18.1774473567818,1.54947984408387e-08,-0.0253631974703869,0.00357144917044818,-0.00452581672360168,0.0013800674280751,0.00784853653598461,0.000119539293405456,11.0044244861547,1.78649521093431e-05,-0.0203013992944411,-0.0167894179508468,0.00165280901696798,0.0111083771446624
"316","5150007A",-118.158601258481,34.1778318546042,538,0.517805582290664,81,0.077959576515881,-0.019281936910356,8.57701128781907,-0.006943602164062,4.10430776879472,-0.024679612737142,1039,-0.00476457189005881,-0.000528074251187629,-0.00809971667345779,0.660011863701837,0.756334748710543,1.63373360433725e-09,18.4266762809969,1.21412854684081e-08,-0.0257204894949242,0.00354066647237239,-0.0044981552750887,0.0015463472218211,0.00826568789933428,0.000129775400241198,10.8790028965531,2.02194097988432e-05,-0.0202289769916666,-0.0162624500222602,0.00165191430754846,0.0113947174429686
"317","5150008A",-118.153998326923,34.1696537447552,515,0.507389162561576,49,0.048275862068966,0.039359592775841,7.39452950343403,0.020341847997724,4.14833738069421,0.019998688610583,1015,-0.000782730729677087,-0.00113465203445336,-0.00783728682998047,0.942531982840949,0.512615098860273,8.15248851227942e-09,16.9990689475003,4.91372107006275e-08,-0.0257644362119796,0.00360230513047043,-0.00456172096191259,0.001369702173015,0.00771919956759411,0.000111207461840725,11.0885315853737,1.64418500948761e-05,-0.0201893748385759,-0.014960616346072,0.00165700307627419,0.0113274644366194
"318","5150011B",-118.160500923404,34.1652017957447,435,0.801104972375691,38,0.069981583793739,-0.021932153735548,17.1442076280632,0.005626623466889,4.08952366068654,-0.018518518518519,543,-0.00142108751376268,-0.00106488912951441,-0.00788763722626775,0.893236178369652,0.538078165153397,6.41905602877288e-09,17.2109010357257,3.99260629145279e-08,-0.025349214129304,0.00361865340092952,-0.00457244394160996,0.00124294635683358,0.00740694943145627,0.000106388538218847,11.1683959371601,1.51957244479976e-05,-0.0202907516139218,-0.0160996146373865,0.00165632145209529,0.0110217930024747
"319","5150012A",-118.153152839311,34.1658338220947,573,0.575301204819277,20,0.020080321285141,0.159364109317861,8.62262072287044,0.042137682764805,3.9412857868695,0.165684107098993,996,0.000719054754941225,-0.00137249020845809,-0.00773433682135014,0.947063356197908,0.431453018724786,1.49041640108014e-08,16.4982131097559,8.02896743784488e-08,-0.025692789852143,0.00362385459993798,-0.00458692082608118,0.00130620630706521,0.00755791780734865,0.000104465189529828,11.1674954648436,1.5209233501855e-05,-0.0201805640046704,-0.0145139968823562,0.00165896909821621,0.0112597571005102
"320","5150013A",-118.153802679847,34.1596215752551,608,0.54824165915239,78,0.070333633904418,0.012151095173178,8.60587467057777,0.007073099779989,3.94779379599377,-0.002666979279623,1109,0.00255135577099154,-0.00168012180879893,-0.00760381099674501,0.811886743690227,0.339591931065277,3.16333535081731e-08,15.9031534674662,1.43939777001311e-07,-0.0254732388559579,0.00365479229878078,-0.00462321584555967,0.00120118181709197,0.00730608053177772,9.50568036838225e-05,11.2885723904233,1.34964870228181e-05,-0.0201923754871821,-0.0141909948227,0.00166150717890744,0.0110896531349611
"321","5150021A",-118.136517326019,34.1721388432602,210,0.21105527638191,303,0.304522613065327,0.038236381894734,6.77903433973718,-0.04878617784826,5.35557513032235,-0.031077244882713,995,0.00402784455102027,-0.00178974231359359,-0.0075051596538366,0.725119169395802,0.310611448457657,4.74745335506229e-08,15.561334225541,2.01321724001132e-07,-0.0265104833467172,0.0035918187579479,-0.0045835377402354,0.0016304312390237,0.00846335450271228,0.000110251280127936,11.0132779288342,1.77095204109099e-05,-0.0199213429603011,-0.0108219334822276,0.00166259827609755,0.0119317362426007
"322","5150023A",-118.1351485625,34.1641923141447,289,0.214710252600297,464,0.344725111441308,0.075139662978917,6.08470900511812,0.019608594240495,5.71832153393756,0.033726374198023,1346,0.00713317312526297,-0.00227970688216381,-0.00727950123236807,0.53096558743717,0.202271106737151,1.54886419630874e-07,14.7004405081103,4.68953011697098e-07,-0.0262025251747931,0.00360986888512192,-0.00462609512003031,0.00158905750205737,0.00857495144530558,9.9795134287281e-05,11.0966541826741,1.63105742428483e-05,-0.0198696993281361,-0.00944125121691959,0.0016665147253303,0.0117884395711307
"323","5150040A",-118.152719012681,34.1762883478261,548,0.484526967285588,250,0.2210433244916,0.061836082313456,7.21670472407265,0.02083165807035,4.3679906849721,0.051851851851852,1131,-0.00247660259865983,-0.00086169065466746,-0.00794622189720797,0.821778906588397,0.616206160022236,4.11901474955538e-09,17.5861207841421,2.76452744952024e-08,-0.0259957483531775,0.0035662725693136,-0.00452509672577183,0.0015169245410105,0.00809875001664059,0.000122627711145147,10.9515860916593,1.88214043364767e-05,-0.0201612321526753,-0.0150709229577802,0.00165480495809132,0.0115305630967641
"324","5150041A",-118.14389627027,34.1740419682035,387,0.377560975609756,141,0.137560975609756,0.051009286029322,7.46030986714381,0.00063368226087,4.4471992207815,0.017543859649123,1025,0.0010245577900156,-0.00136495881017721,-0.00770987677424922,0.927396381871568,0.433938701124079,1.58395738698734e-08,16.4345514136856,8.54621631433397e-08,-0.0263209913341785,0.00358806986694296,-0.00455956743865773,0.00154391700951218,0.00815121522327256,0.00011475589546839,11.0090914364725,1.77828493148327e-05,-0.0200398887393765,-0.0129346737683995,0.0016590721307606,0.0117450833845324
